,Afghanistan,Albania,UAE,Armenia,antiguaAndBarbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Cote,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,Ecuador,Egypt,Spain,Estonia,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Guinea,Gambia,equatorialGuinea,Greece,Grenada,Guatemala,Guyana,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKittsAndNevis,Korea,Lao,Lebanon,Liberia,Libya,stLucia,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Maldives,Mexico,northMacedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,westBank,Qatar,Romania,Russia,Rwanda,saudiArabia,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Serbia,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Chad,Togo,Thailand,Tajikistan,Tonga,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Uruguay,US,stVincent,Vietnam,Samoa,Kosovo,Yemen,southAfrica,Zambia
2016-05,4.322211,0.825784,1.615026,-2.115903,-0.637036,0.63824,10.28459,2.654027,2.187059,-0.085947,1.865921,5.434177,-2.036126,3.502829,-0.123131,-2.13319,12.36393,0.970522,5.038248,9.362613,1.681172,2.768498,NA,1.583531,-0.476387,4.209012,2.116615,2.250281,4.774989,1.17161,8.168744,NA,-1.030656,-0.352942,-2.131278,0.129741,0.099701,2.733367,-0.28171,0.125196,1.676798,5.902453,1.635972,12.26068,-1.005153,-0.8829,0.315635,5.091435,-0.039928,0.732303,0.309267,2.10561,18.88292,8.153206,6.912924,0.443043,-0.788586,1.385838,4.404553,0.907911,2.701705,2.366273,-1.863845,13.20707,-0.221186,3.243445,5.682196,-0.020596,1.693658,-0.902708,-0.319949,2.241178,-1.709197,-0.399202,16.68533,4.863753,0.334361,3.05987,NA,-0.42881,0.785391,1.266826,-2.471526,7.596293,NA,-4.026064,7.903615,0.516376,-0.037512,-0.807942,1.790135,7.827251,6.221589,-0.232698,2.601368,-0.632272,0.768424,-1.156256,1.207543,15.21234,2.236546,0.675102,22.25748,2.050746,6.691529,1.784603,15.55019,3.656761,-0.006871,3.410231,10.023,1.02028,3.060638,0.32334,3.56722,1.557333,-1.073398,0.256452,3.440385,-0.397106,2.667519,-3.48885,7.383852,4.401328,2.284972,1.617588,-0.841947,3.590995,8.993753,0.731663,0.289215,0.73453,6.320136,57.81773,-0.870497,-0.412509,0.635569,7.784432,-1.245657,NA,2.491307,0.472727,5.513258,-0.829412,3.545329,3.396626,6.668592,1.111673,4.682593,10.96675,1.050748,-0.106547,2.274696,1.228027,-0.105215,NA,6.538708,21.3595
2016-06,4.791951,1.201619,1.686757,-1.215686,-0.49612,0.626482,10.94569,4.015464,2.183526,-1.036664,-0.731185,5.481447,-1.308928,3.164687,-0.339847,-2.125833,11.92187,0.8563,4.177692,8.904031,0.835038,2.686401,NA,1.419558,-0.38423,4.174182,2.034268,0.868901,4.616619,1.459375,8.571779,NA,-2.301344,-0.819727,-2.142957,0.134623,0.399202,2.686292,-0.170211,0.327859,1.834839,8.016367,1.56576,13.97451,-0.796856,-0.426591,0.393098,5.305789,0.17973,1.124078,0.460991,1.143998,18.43282,8.236618,7.089757,0.257328,-0.746749,2.770718,4.424989,0.956651,2.494847,2.461087,-1.589369,13.06328,-0.140945,3.286738,5.775806,0.494173,1.690126,-0.802407,-0.395772,2.59062,-2.33058,-0.299401,17.26457,5.567455,1.237182,3.258714,NA,-0.647481,0.756926,1.652872,-1.096974,8.386373,NA,-4.287989,7.451429,0.674408,0.030384,-0.503089,2.121893,7.38836,6.315451,-0.729129,2.546276,-0.670354,0.774053,-1.232205,1.000551,16.6844,2.101402,1.108047,22.71639,1.652148,6.673476,2.254428,16.38727,3.581501,0.03462,3.6,10.92098,1.506202,3.148081,0.124214,3.350823,1.839971,-0.868065,0.51045,4.696099,-0.219723,2.489739,-0.724381,7.446137,6.257546,2.146167,1.363923,-0.728328,1.125921,9.45656,0.905105,0.570317,0.350802,5.610237,60.86384,-0.797342,0.18323,1.030057,7.450221,-1.400517,NA,2.533311,0.406631,5.651616,0.252858,3.374377,3.711082,7.725168,0.96911,5.769971,10.86291,1.044664,0.775116,2.366501,2.18876,-0.318837,NA,6.4972,20.97838
2016-07,5.884434,1.784542,1.728188,-1.257807,-0.276198,0.589038,11.32325,3.957951,2.266105,-0.929679,-0.687759,5.441069,-0.253411,3.475251,-0.31505,-1.574124,12.15337,0.987084,3.561803,8.685384,2.457719,2.665571,NA,1.101495,-0.229008,3.970535,1.916003,0.472759,3.923317,1.956258,8.957445,NA,-2.273075,0.505126,-0.179494,0.471829,0.3996,1.968685,0.354683,0.208332,1.843125,7.524427,1.548525,13.77165,-0.600284,-0.051905,0.479014,5.359929,0.209769,1.78344,0.538849,1.437361,16.9004,8.260996,7.230895,1.203577,-1.007062,2.599565,4.539389,0.49212,2.392322,2.449218,-1.422691,12.06571,-0.30052,3.178918,6.076893,0.41244,1.134192,-0.601202,-0.121156,2.067864,-0.425857,-0.399202,17.80515,6.383478,1.180573,3.12777,NA,-1.052759,0.412601,2.014083,-0.544615,8.258332,NA,-3.418287,6.807085,0.478868,-0.047399,0.187459,1.557661,6.978751,6.643373,-0.240652,2.639055,-0.375698,0.710594,-0.865395,1.426585,17.99068,1.46751,0.941341,22.98034,1.138524,7.030013,2.933472,16.9879,4.10887,-0.261531,4.204204,10.33541,1.329813,4.132793,0.105805,2.983812,2.052891,-0.96839,0.637154,2.937186,0.31893,2.827649,-0.738213,7.171913,7.884864,2.185968,1.250886,-0.634264,-0.715187,10.79767,0.875822,0.832523,1.146451,5.553879,62.50328,-0.889773,0.192467,0.938943,7.325431,-0.739283,NA,1.07915,0.155938,6.022604,1.586882,2.810367,3.610367,8.767024,1.050823,5.055721,9.997729,0.880896,0.054696,2.381203,2.242551,-0.034644,NA,6.487605,20.1941
2016-08,5.506796,1.915311,1.315654,-1.746888,-0.439916,0.617772,11.91387,6.581471,2.143776,-1.110738,-0.55692,5.397383,-0.344221,2.499947,-0.576336,-1.661173,11.80013,0.417426,3.462973,8.899656,2.114077,2.694992,NA,1.180173,-0.166096,3.316392,1.466703,-0.400644,2.590707,2.489647,8.118535,NA,-1.86306,0.679292,-0.405026,0.584308,0.3996,3.510836,0.206527,0.136258,1.539291,6.435407,1.361805,15.3137,-0.111613,0.245877,0.358663,5.845359,0.239856,2.499038,0.598922,0.938371,16.91598,8.255806,7.451054,1.00881,-1.01142,2.984511,4.729307,0.512807,3.925524,2.512279,-1.378638,11.03818,-0.117728,2.901954,5.068168,-0.163069,0.96904,-0.60241,-0.128229,1.700822,-0.550051,-0.499002,17.63393,6.198101,0.485645,3.016657,NA,0.435971,0.480856,1.819809,-0.796693,9.868846,NA,-2.648041,6.492903,0.923006,0.121665,0.05927,1.750398,3.597002,6.659751,-0.526856,2.709695,-0.405372,0.811996,-0.80161,-0.162443,19.70365,1.568898,0.842314,22.01506,1.521527,6.896214,6.574581,17.46662,3.815178,0.126529,3.992016,8.853645,1.399389,3.578009,0.495306,2.969608,1.907529,-0.78202,0.729376,3.192886,0.463346,2.850545,-0.189269,6.80584,7.51901,2.01662,1.29625,-0.257851,-2.430709,10.53507,0.965766,0.843492,1.135763,5.466365,68.08311,-0.840098,0.032916,1.114119,8.036405,-1.621504,NA,-0.560484,0.317536,6.467981,4.936744,3.163884,3.648023,7.90105,0.87861,4.900171,9.348814,1.081385,0.013074,2.584634,2.982904,0.046401,NA,6.316037,19.67133
2016-09,4.955246,1.742318,0.964248,-1.78794,-0.791427,0.911855,14.15802,6.965175,1.915381,-1.793767,-0.502329,5.432975,-0.572935,2.585648,-0.484116,-1.374909,11.1256,0.685975,3.454237,8.405718,2.275574,2.786069,NA,1.417323,-0.158833,3.164749,2.062036,0.594939,2.850075,3.294004,7.314854,NA,-2.021086,0.382128,-0.530638,0.498217,0.599401,3.859091,0.77527,0.012215,1.422618,4.703836,1.286802,14.13807,0.221177,1.041867,0.399313,5.550879,0.4,3.464902,0.954907,0.138814,17.04281,8.372249,7.46091,1.488325,-0.974451,0.924726,4.631049,0.942352,2.277575,2.945406,-0.900072,10.657,0.613792,3.13589,4.508251,0.003876,1.852075,-0.402414,0.095897,1.799755,-0.700966,-0.3996,16.55629,6.367846,-0.292326,2.98985,NA,0.422426,1.319992,1.820531,1.046329,8.329567,NA,-2.672833,6.019486,0.865967,0.372659,0.643555,2.358143,3.017865,6.674246,-0.185928,2.974519,0.061621,0.776658,-0.328136,-0.068343,23.25861,2.317167,0.993676,20.65468,1.517211,6.913171,1.450128,17.76517,3.558789,0.131173,3.58209,8.189944,1.306366,3.990634,1.135831,3.142855,2.333879,-0.531561,0.555559,3.505446,-0.658907,2.74383,-0.597802,6.350307,7.521691,1.942602,1.660084,-0.249791,-2.133672,11.40612,1.053205,0.378945,0.689473,5.644582,76.84129,-0.470493,0.234107,0.900491,8.305546,-1.008039,NA,-1.628521,0.338463,6.427658,6.81874,2.897955,4.08204,7.127238,0.897177,4.322845,8.962509,1.492594,0.54704,3.339618,3.797155,0.437638,NA,6.481194,18.96874
2016-10,4.911657,1.477543,1.3967,-0.946145,-1.068342,1.279495,15.48855,6.152626,1.796525,-3.337164,-0.804283,5.481879,-0.546183,1.490696,0.449211,-1.003528,11.07624,0.697289,3.477348,7.809099,1.883505,2.763453,NA,1.493711,-0.195035,2.876052,2.235788,0.545351,0.688555,4.395874,6.526582,NA,-1.2818,0.461228,-1.247112,0.800203,0.799201,4.4026,0.280668,0.272235,0.943628,4.742976,1.314927,13.72673,0.65884,0.650853,0.490735,4.707039,0.37981,5.231322,0.933304,-0.051283,15.71487,8.566648,7.489421,1.78545,-0.49652,0.973522,4.736235,1.196875,1.276999,2.843443,-0.689336,10.40598,0.953491,3.360504,4.242489,-0.273098,1.733262,-0.302115,-0.17279,1.809114,-0.456594,0.1,11.43757,6.672693,-0.179059,3.373276,NA,1.17645,1.389542,1.807499,1.132886,10.00669,NA,-2.130716,5.724952,0.95632,0.493957,1.061989,1.697768,2.584495,6.535673,1.787854,3.063754,0.064676,0.455377,0.266334,-0.112196,23.64464,2.549088,1.568359,19.6479,1.475187,7.281768,1.579493,18.27213,3.371519,0.423283,3.666997,6.957434,1.977024,4.234832,1.353929,3.43822,2.327284,-0.1837,0.843227,3.531837,-1.664594,2.21343,-0.488211,5.997468,9.226851,1.738514,1.466413,-0.250826,-3.014914,12.80893,-0.865312,0.528373,1.58159,5.697017,78.95013,-0.264926,0.691775,1.196624,8.287693,-0.525287,NA,-1.22103,0.279789,6.170153,6.130614,2.471257,3.929346,7.043634,1.005227,4.218667,8.56835,1.64437,0.673941,4.036516,1.217017,0.963688,NA,6.780208,12.6091
2016-11,4.704009,1.907286,1.939996,-0.672531,-0.937219,1.272182,17.03328,6.948207,1.766586,-2.735408,-1.703651,5.410412,-0.476649,2.060464,0.501751,-0.717684,11.29984,1.279137,3.868668,6.939173,3.314827,2.869621,NA,1.256874,-0.282093,2.954183,2.312109,0.391201,1.395996,5.93445,5.993065,NA,-1.294216,0.524747,-1.413695,1.556656,0.798403,3.787016,0.400042,0.39899,0.929879,7.205178,1.101059,19.24638,0.659553,0.963684,0.653725,4.399922,0.569943,4.145242,1.145364,0.09685,15.40633,8.673325,7.549,0.922098,-0.826263,1.181452,4.658845,1.353041,1.350128,3.020111,-0.273429,10.25883,1.03926,3.616721,3.645166,-0.049181,2.043498,-0.302115,0.103665,1.590907,0.562445,0.400802,8.704453,6.944345,-0.587166,3.570011,NA,-0.219109,1.521256,2.040629,1.714575,11.85905,NA,-2.174875,5.748385,0.96991,0.536669,1.290696,1.914235,2.670951,6.655305,1.51167,3.310801,-0.224026,0.70168,0.489781,0.52388,23.71119,2.659013,2.329099,19.45948,1.7303,7.345171,1.318222,18.44184,3.255662,0.622153,3.557312,4.740985,1.906093,3.82694,1.234085,3.338101,2.389283,-0.001738,0.576454,4.204577,-1.180214,1.982733,-0.726044,5.703263,9.324683,1.342966,1.498082,0.015143,-3.409118,15.23082,-0.836645,0.843751,1.656017,6.116834,57.18666,-0.133973,0.618725,1.408743,8.685518,-0.331277,NA,-0.398179,0.568146,6.093132,6.859171,2.861364,4.019159,6.926492,1.430586,4.608208,8.157856,1.686021,0.891132,4.489852,0.352861,0.904439,NA,6.891477,8.717221
2016-12,4.706049,2.210614,1.268594,-1.07265,-1.079426,1.346328,15.44903,9.476127,2.024302,-2.842334,-1.601846,5.148748,0.138516,2.427623,0.718729,-0.514818,10.67046,1.074157,3.977233,6.288781,3.193854,2.951666,NA,1.491366,0.043254,2.737098,2.069065,-0.201276,0.148767,10.18123,5.758865,NA,-0.146455,0.673122,-0.274193,1.98754,1.401401,2.474691,0.63341,0.502282,1.661931,7.12406,1.093998,23.06909,1.564754,2.202055,0.984824,4.050285,0.669598,4.248566,1.555483,1.822461,15.294,8.73256,7.909722,1.901871,0.013912,0.921581,4.239686,1.468301,1.251799,3.256408,0.149724,10.36505,1.698906,3.048385,3.393604,0.025662,1.901352,-0.201613,0.521066,1.690152,0.912394,0.300601,8.5,6.608941,-0.48886,3.814445,NA,0.011209,1.342795,2.532212,3.09599,12.47996,NA,-2.962236,5.406876,1.710522,1.126175,2.116731,1.822389,2.387289,6.928997,2.32063,3.349094,-0.226347,1.021963,0.990535,1.363212,21.07576,2.788377,2.445816,19.84566,1.690807,7.294552,1.681248,18.58271,3.105021,0.955159,3.461919,3.733667,1.11426,3.650894,1.433358,3.208487,2.596104,0.884079,0.909381,3.879721,-0.953158,1.730105,-0.573798,5.324289,11.04339,1.023384,2.324461,0.163534,-2.395166,17.31063,-0.960684,0.824891,1.53712,5.089397,52.2363,0.22277,0.494252,1.756932,8.717679,-0.132553,NA,-0.952181,1.097421,6.038542,6.921387,3.113832,4.262465,8.42628,1.431596,5.593408,8.129581,2.083535,0.986776,4.758601,0.802651,1.330177,NA,7.01107,7.50261
2017-01,3.888425,2.701968,2.202576,-0.729179,1.547923,1.968008,11.76588,12.79772,2.633741,-0.923769,0.515966,5.18568,1.360421,0.847286,0.787183,0.324752,9.545684,0.84224,3.669263,5.378092,4.817159,3.087666,NA,2.039216,0.369223,2.774219,2.674418,1.168891,0.158521,12.13136,5.469303,NA,-0.40471,0.57123,0.514691,2.177978,1.601602,2.636052,0.514401,0.890057,2.255514,8.206556,0.904511,28.12953,2.953868,2.768259,0.833197,6.949339,1.284367,4.088715,1.818678,3.749198,13.3723,8.638218,8.819719,0.151342,1.203796,1.291832,3.765779,2.326843,1.400419,3.39401,0.822774,10.16528,2.306356,3.589704,3.165019,0.327725,1.857142,0.100806,1.017239,2.613315,2.568861,0.401204,7.897335,7.264995,0.530713,4.403516,NA,0.766896,2.295026,2.251334,4.791599,13.58676,NA,-0.485315,5.664681,2.266481,1.685259,2.91464,2.074915,2.967683,6.953399,2.855758,4.702856,0.693678,1.710573,1.945433,2.087564,20.65297,3.235768,1.699974,18.34019,3.103709,8.108408,-1.074454,18.7877,3.907531,1.62927,2.745098,5.002699,1.784548,3.719938,1.64624,3.063033,2.592472,1.815199,1.343696,1.942839,-0.152681,1.201568,0.067819,5.017503,11.84402,-0.568699,2.718796,0.418749,-2.471718,18.63049,-0.272254,1.525416,2.434536,4.780038,48.63198,0.646495,1.316469,1.416371,8.283481,1.434991,NA,-1.581898,1.556566,5.218819,5.438663,3.589225,4.686383,9.269812,1.240545,5.804651,8.223486,2.500494,1.959456,5.19937,-2.55449,1.72889,NA,6.755574,7.131085
2017-02,4.05675,2.281291,2.532729,-0.293168,1.88132,2.175433,13.10626,20.68356,2.976228,-1.062026,0.345816,5.295182,1.673689,0.44243,3.015366,0.984071,7.058434,2.328207,3.507453,4.784564,5.235259,3.271141,NA,2.042419,0.618632,2.746871,0.806578,1.488354,0.053706,14.22736,5.15461,NA,0.403893,1.069907,1.704702,2.468424,1.801802,2.113752,0.535646,1.025172,3.337504,8.371088,0.94482,30.23039,2.930994,3.331974,1.212069,5.59148,1.213033,2.974683,2.309427,5.451441,13.3752,8.440828,8.785366,0.536511,1.161058,1.730388,3.941662,3.004049,-0.050134,3.828127,1.320561,10.25138,2.784157,3.848136,3.596578,0.498041,1.948722,0.40404,1.614514,3.54416,4.600785,0.2002,7.8125,9.007781,1.326716,3.958119,NA,0.679277,2.070767,1.606752,4.855068,13.28925,NA,-1.901237,5.125592,2.914366,1.767661,3.25846,1.700175,4.77816,7.354635,2.93192,4.854368,0.293391,1.59985,2.464053,2.53774,21.0513,3.51656,1.151645,16.73197,4.400838,7.70343,5.455178,17.85833,3.723567,1.737205,2.544031,4.716484,2.314993,4.165248,1.851879,3.234358,3.15534,2.226734,1.629208,2.32261,0.695403,0.731082,0.249412,4.678048,13.24802,-0.579038,2.445793,0.761735,-2.031903,19.76003,0.282039,1.41404,3.200425,4.87975,45.31996,1.04205,2.203397,1.791758,6.889367,1.441962,NA,-2.020308,1.447644,5.824486,8.689205,2.622712,4.732558,10.19153,1.387772,6.631214,7.059055,2.733831,1.736756,5.033376,1.886463,1.606914,NA,6.443401,6.799706
2017-03,7.06322,2.214964,2.898451,-0.401283,2.255949,1.906467,14.47676,21.13501,2.287214,-2.246483,0.129012,5.424167,1.918051,0.80039,2.845716,1.300146,6.354417,2.225206,3.35825,4.643394,4.875131,3.459286,NA,1.566171,0.53015,2.744726,0.983119,0.312891,-0.371794,NA,4.691433,NA,0.472995,1.583912,1.976411,2.614867,1.498501,4.497896,1.121301,1.076658,3.132369,7.215402,0.99374,31.10286,2.313699,2.89068,0.855986,5.638543,1.121907,2.85334,2.349392,5.252926,12.75833,8.447925,8.6761,1.311792,1.778474,1.517992,4.030064,2.131123,0.531507,3.942028,1.131927,10.06534,2.735293,3.596468,3.853889,0.689162,1.651133,0.810537,1.392232,4.137026,4.232536,0.2002,7.76699,10.02684,2.820522,4.177342,NA,0.43694,2.307134,1.712248,5.267398,12.051,NA,-0.358699,4.406376,3.061763,1.780881,3.371567,0.115796,5.197393,8.241678,4.178793,5.370321,0.633279,1.491842,2.690038,3.147303,21.67773,3.053793,1.291149,16.10692,4.838316,6.986845,4.786525,17.38303,3.128182,1.184168,2.536585,4.306059,2.831294,4.900546,1.44475,3.931488,3.269742,2.074018,1.417692,2.847429,1.64148,0.926938,0.244814,4.401463,12.89154,-0.728138,2.818612,0.639773,-0.785474,20.12024,0.569891,1.004295,3.487056,4.888494,41.93907,0.927932,1.871181,1.307703,6.00232,1.930574,NA,-1.664852,0.784924,7.299839,9.431293,2.660212,4.883892,11.45321,0.962889,6.470275,6.725529,2.399197,1.440598,4.627452,1.707377,1.536632,NA,6.163278,6.620733
2017-04,6.606705,2.065161,2.175674,0.924877,2.801412,2.109779,14.58827,19.33663,2.258777,-3.617427,-0.363196,5.486995,2.648852,0.89463,1.678947,1.18037,6.286039,2.318733,2.491758,4.149261,3.897822,3.335629,NA,1.720094,0.41839,2.661307,1.238243,0.016443,-0.640785,NA,4.648122,NA,0.281477,1.708949,2.009781,2.044537,1.497006,1.593596,0.712154,1.108416,3.480742,6.357022,1.124933,31.89106,2.549787,3.204225,0.807378,3.992491,1.161394,3.577952,2.720245,6.130861,13.09067,8.552509,8.620611,1.471221,1.648129,1.203813,4.139101,2.064418,2.109231,4.069801,1.379448,10.15049,2.24109,4.108634,2.936118,0.864134,1.969292,0.70922,1.908659,4.850642,3.44293,0.400802,7.625483,11.11216,3.790017,3.176234,NA,0.644433,1.94625,1.580683,4.52097,11.77218,NA,0.236326,4.452497,3.498781,1.960331,3.381349,0.315712,6.639186,8.484194,4.436335,5.841973,1.03719,1.448172,2.320079,3.233247,21.33182,2.909897,2.9685,15.30324,4.24913,6.74272,3.706821,17.31141,3.302653,1.612613,2.336904,3.681807,1.712423,4.72181,0.979288,3.692206,3.167589,2.011537,1.951809,3.696514,0.74844,0.637344,0.667022,4.279585,12.85759,-0.705606,2.069949,1.122207,-0.455348,19.76939,0.861594,1.291987,3.923794,4.454884,30.88492,0.746713,1.779122,1.852327,6.984405,2.271317,NA,-1.681487,0.403303,8.244147,9.828429,1.922701,5.049196,12.02684,0.861033,6.959695,6.45252,2.187357,2.833675,4.320985,1.556356,2.125747,NA,5.250665,6.662249
2017-05,7.430028,2.090726,1.895158,1.418411,2.961923,1.922353,14.86548,18.65894,1.856151,-2.463395,-0.847895,5.743721,2.295746,0.613564,1.350109,0.969862,6.172035,0.66313,1.251304,3.641512,2.303987,3.44524,NA,1.247077,0.431188,2.514527,1.609359,-0.353179,-0.198881,NA,4.351416,NA,0.352053,1.73967,1.042622,2.41131,1.294821,0.278825,-0.136028,0.811121,3.026944,5.321536,1.104979,29.73154,1.92619,3.326691,0.800817,2.336494,0.768924,3.427506,2.873522,6.52102,12.52875,8.57326,8.35351,1.709818,1.224113,1.080811,3.95981,1.231183,1.974486,4.050107,1.102759,10.89371,2.078322,4.249498,2.114239,0.205304,1.723226,0.708502,1.385686,4.690305,3.569892,0.501002,7.485605,11.39646,3.800743,2.632605,NA,0.539146,2.009015,1.103133,4.307046,13.27471,NA,0.815574,4.115882,3.38827,1.689977,2.811058,0.24276,7.343914,8.58347,4.587558,6.183141,1.155318,1.392281,2.247578,3.545358,20.40474,2.829988,5.705952,13.00074,3.835611,6.287441,2.26646,16.30724,2.90773,1.08523,2.230844,3.377138,2.005576,4.952288,0.805469,3.067005,2.972281,1.900246,1.409855,3.382803,0.459626,0.190432,0.648064,4.1608,11.6981,-0.778828,1.571398,0.647701,0.750623,19.03506,0.942494,0.970498,3.350464,3.616406,23.08381,1.076193,1.491713,1.756845,6.961604,3.144217,NA,-1.520585,-0.040579,8.698294,10.36212,1.828764,4.840695,11.829,0.789605,7.243557,5.555616,1.878362,2.811703,3.178473,1.490007,1.581712,NA,5.331708,6.488422
2017-06,7.397305,2.175875,1.875398,1.160397,2.882881,1.915298,14.22035,15.14219,1.629114,-0.864941,-0.307737,5.864373,1.927032,0.930177,1.152383,0.710503,6.44895,0.659014,1.84773,3.060508,2.697588,3.46192,NA,1.010886,0.207662,1.682363,1.55107,-0.11585,0.044137,NA,3.959815,NA,1.696826,1.826629,0.700672,2.310572,1.192843,0.360804,0.189336,0.632026,2.567814,3.908609,0.151625,29.74394,1.531073,2.916207,0.687396,1.983716,0.677763,3.318577,2.65129,7.155952,12.1149,8.659904,8.382052,1.877071,0.992218,0.371119,4.359066,1.463237,1.911424,3.680478,0.726441,11.19229,1.977545,4.201842,1.491472,-0.356543,1.570597,-0.101112,1.210908,4.453644,3.587768,0.4004,7.552581,9.076571,4.04805,2.354215,NA,0.381272,1.823566,0.466086,3.295654,10.79682,NA,0.989083,3.869507,3.60073,1.534236,2.986472,0.126479,7.206439,8.522713,3.383564,6.328128,1.47217,1.251284,2.186947,3.34004,18.05943,2.365214,6.293034,11.15143,3.457653,6.123337,1.909147,16.10692,3.101736,1.124217,1.930502,2.652633,0.834428,3.890165,0.730804,2.752694,2.686501,1.593458,0.892212,2.908099,-0.770362,0.827947,0.862366,4.300611,9.373873,-0.525367,2.15575,0.496873,1.323694,19.14252,0.916893,0.580929,3.609351,5.791123,19.92421,1.026721,0.882641,1.716888,6.791995,3.688176,NA,-1.773851,-0.023894,8.943023,10.50125,1.558564,4.747953,11.03078,0.859828,6.286317,5.241806,1.671753,1.420065,2.599072,0.905803,1.928431,NA,4.997797,6.672894
2017-07,5.075242,2.038748,1.197113,0.826757,2.542182,1.99026,14.59705,13.66737,1.77848,-0.008313,-0.245965,5.631063,1.2284,1.435375,0.751968,0.4408,5.947428,0.584391,2.586228,2.676221,1.998904,3.457234,NA,1.245136,0.324084,1.651813,1.450934,0.718456,0.727132,NA,3.386374,NA,1.556985,1.207406,-0.670657,2.482091,1.393035,-0.438502,-0.14674,1.415544,2.581563,3.948156,0.096633,32.9471,1.566744,3.633225,0.584604,1.894384,0.687799,3.239604,2.615314,5.935879,11.98722,8.927913,8.029581,0.918655,1.051534,0.554421,5.157013,1.957483,1.953,3.695936,0.78455,11.3348,2.202873,3.867592,2.375879,-0.231185,1.857344,-0.604839,1.08248,4.524922,1.822914,0.501002,7.034221,7.526614,3.600406,2.408578,NA,1.138948,2.219941,0.026377,3.104431,10.36516,NA,-0.847894,4.279404,3.985145,1.913961,2.817623,-0.086122,7.22914,8.173325,3.165419,6.409284,1.238938,1.436133,2.436103,3.281696,16.18358,2.448159,5.404914,9.562848,3.204916,5.500281,2.497485,16.04072,3.136797,1.341111,1.536984,2.600224,0.667422,3.003241,0.38759,2.870985,2.472259,1.749,0.925546,4.04776,-0.941981,0.19948,1.451653,3.791418,8.068281,-0.774902,2.467808,0.545394,1.451942,18.43856,1.022604,0.633351,3.148332,7.236987,19.3985,1.449471,1.022449,2.112815,6.688092,3.094253,NA,-1.663942,0.217199,8.602531,7.32452,1.390444,5.625563,9.784864,0.89991,5.576046,5.197431,1.765563,2.062627,2.579449,-0.260745,1.718086,NA,4.390342,6.516674
2017-08,4.609784,1.482028,0.869414,0.992418,2.341854,2.100586,14.18001,13.78542,1.886847,3.029034,0.27359,5.89759,1.359528,1.923736,1.39752,0.586321,5.306072,0.713305,3.240221,2.387497,4.062331,3.375529,NA,1.399689,0.443552,1.845823,1.648511,1.301053,0.762143,NA,3.883513,NA,1.60016,0.97879,-0.20091,2.467123,1.59204,-0.486803,0.198484,1.428308,3.225521,5.127779,0.253432,31.80559,1.651259,3.867673,0.672778,1.900381,0.877368,2.951156,2.837889,5.686285,12.33731,9.142354,7.900461,0.408085,0.868052,0.738225,4.716857,1.77181,1.662566,3.868598,1.000101,11.25848,2.628327,3.84969,3.314261,0.363713,1.764275,-0.10101,1.171572,4.349535,2.2927,0.601805,6.925996,8.11683,3.831215,2.670205,NA,0.418352,2.506039,0.166419,5.147845,12.2776,NA,-1.89818,4.318386,4.43505,1.946021,3.14212,0.352909,7.223267,8.151469,2.821925,6.645846,1.718545,1.168823,2.814684,4.942817,14.03342,2.191883,4.712422,8.779931,3.690392,5.462755,1.11406,15.93481,3.561981,1.327537,1.247601,2.41257,1.078542,3.438643,0.685244,3.203231,2.678118,1.776764,1.147389,4.071443,-0.674654,-0.440148,1.13493,3.207881,7.201905,-0.756618,2.524045,0.386767,1.65386,17.97945,1.135713,0.887824,2.452114,6.439993,16.1106,1.544979,1.208486,2.132257,5.878133,3.946706,NA,0.500705,0.331881,7.502543,5.621858,1.330383,5.816955,10.54585,1.021123,5.250919,5.428166,1.951355,2.014668,3.340509,2.292193,1.664588,NA,4.632229,6.317978
